review_id,store_name,city,state,rating,review_text,review_date,reviewer
179,McDonald's (Highway),Miami,FL,5,One of the cleanest fast food places I've been to. Order was 100% correct. This is my go-to McDonald's!,2018-08-07,user_3825
180,McDonald's,Minneapolis,MN,1,"Shrinkflation is real here. Smaller portions, higher prices. The line didn't move for ages. Missing half the items from a large order. Will not return.",2019-11-16,user_32409
181,McDonald's (Airport),Denver,CO,5,Food was hot and tasty as always. Order was 100% correct.,2024-11-24,user_50285
182,McDonald's (Airport),Phoenix,AZ,5,Drive-thru was super fast. Good food at affordable prices. Breakfast menu is excellent here.,2020-01-18,user_19683
183,McDonald's (Walmart),Miami,FL,3,It's fine for what it is. No one greeted me or acknowledged my presence.,2019-05-10,user_98109
184,McDonald's Drive-Thru,Cincinnati,OH,1,They forgot my order and I had to wait another 10 minutes. They got my order wrong. Again. Will not return. Save your money and go somewhere else!,2024-08-07,user_44595
185,McDonald's Drive-Thru,Miami,FL,5,McNuggets were perfectly cooked. Staff was friendly and helpful. They got everything right. Can't beat the price!,2018-06-05,user_98015
186,McDonald's (Walmart),Denver,CO,1,Coffee tasted burnt and old. Staff was rude and unhelpful. Way too expensive for fast food. Save your money and go somewhere else!,2024-01-16,user_22933
187,McDonald's (Airport),Fort Worth,TX,1,Order was completely wrong. Nobody seemed to care about the customers. Way too expensive for fast food. Will not return. Save your money and go somewhere else!,2019-03-24,user_3361
188,McDonald's,Omaha,NE,1,Order was completely wrong. Burger was dry and tasteless. The place looked like it hadn't been cleaned in days. Save your money and go somewhere else!,2019-05-30,user_82643
189,McDonald's (Walmart),Orlando,FL,3,Hit or miss at this location. Chicken sandwich was surprisingly good.,2023-09-22,user_4488
190,McDonald's,Houston,TX,3,Nothing special but nothing terrible either.  Could be better.,2021-10-11,user_69623
191,McDonald's (Walmart),San Francisco,CA,5,"The crew was fast and efficient.  Quick service even during lunch rush.  Perfect order, nothing missing.  The new menu items are fantastic.",2021-05-26,user_66280
192,McDonald's,Jacksonville,FL,4,Quick and courteous service. Very clean dining area. The Big Mac was fresh and delicious. Can't beat the price!,2021-06-03,user_62583
193,McDonald's (Highway),Seattle,WA,4,Great customer service! Bathrooms were surprisingly clean. Got my food in under 3 minutes!,2024-03-26,user_29512
194,McDonald's (Airport),Richmond,VA,5,"Quick service even during lunch rush. Impressed by how friendly everyone was. Perfect order, nothing missing.",2024-12-26,user_61991
195,McDonald's (Airport),Detroit,MI,2,"Missing half the items from a large order. Coffee tasted burnt and old. Tables were sticky and trash everywhere. Rude staff, will not return.",2022-09-04,user_59301
196,McDonald's (Walmart),St. Louis,MO,5,Breakfast menu is excellent here. Great customer service! Got my food in under 3 minutes! Highly recommended!,2020-05-14,user_5384
197,McDonald's (Highway),New York,NY,5,Tables were wiped down and floors were clean. In and out in 5 minutes. Great customer service! McFlurry was made perfectly. This is my go-to McDonald's!,2024-07-22,user_89198
198,McDonald's (Walmart),San Francisco,CA,5,Tables were wiped down and floors were clean. In and out in 5 minutes. Order was 100% correct. Highly recommended!,2024-11-19,user_86141
199,McDonald's Drive-Thru,Phoenix,AZ,4,"Perfect order, nothing missing. Fastest McDonald's I've been to. Can't beat the price! One of the cleanest fast food places I've been to.",2021-11-25,user_7680
200,McDonald's (Highway),Orlando,FL,4,"They got my order right and were very polite. Perfect order, nothing missing. Got my food in under 3 minutes! Fresh food and great quality.",2019-12-08,user_73872
201,McDonald's (Walmart),Kansas City,MO,5,Can't beat the price! Very friendly employees at this location. Drive-thru was super fast. Everything tasted fresh and well-prepared.,2024-01-03,user_24479
202,McDonald's (Airport),Fort Worth,TX,5,Order was 100% correct. Got my food in under 3 minutes! Good food at affordable prices. Manager was very accommodating. Highly recommended!,2019-08-02,user_34928
203,McDonald's (Highway),Boise,ID,1,Missing items from my order. They forgot my order and I had to wait another 10 minutes. Worst customer service ever. The restaurant was filthy. Will not return. Save your money and go somewhere else!,2019-08-31,user_2274
204,McDonald's Drive-Thru,Dallas,TX,1,"No napkins, no ketchup, wrong sauce. Garbage overflowing from every trash can. Not worth the price anymore. They forgot my order and I had to wait another 10 minutes. Will not return. Save your money and go somewhere else!",2021-11-25,user_98125
205,McDonald's,Nashville,TN,5,Drive-thru was super fast. Can't beat the price! Highly recommended!,2024-12-02,user_97223
206,McDonald's,Las Vegas,NV,5,Good food at affordable prices. Quick and courteous service. Order was 100% correct. In and out in 5 minutes.,2023-12-17,user_4732
207,McDonald's (Highway),Columbus,OH,3,Standard McDonald's. Met expectations. McNuggets were perfectly cooked.,2023-11-08,user_82103
208,McDonald's (Airport),Kansas City,MO,1,Floors were dirty and tables hadn't been wiped. The cheese wasn't even melted. Save your money and go somewhere else!,2020-10-29,user_2506
209,McDonald's (Highway),Phoenix,AZ,1,Not worth the price anymore. There were flies buzzing around the dining area. The meat patty was paper thin. Save your money and go somewhere else!,2018-01-18,user_49425
210,McDonald's (Airport),Houston,TX,1,Burger was dry and tasteless. Waited 30 minutes in the drive-thru line. Save your money and go somewhere else!,2022-07-13,user_54044
211,McDonald's (Airport),Fresno,CA,4,They got everything right. Chicken sandwich was surprisingly good. Quick service even during lunch rush. Bathrooms were surprisingly clean.,2020-08-13,user_96841
212,McDonald's (Airport),Albuquerque,NM,4,The food quality has improved a lot. Dollar menu is a lifesaver.,2021-03-13,user_12550
213,McDonald's (Walmart),Louisville,KY,5,breakfast menu is excellent here. great deals on the app. got my food in under 3 minutes! tables were wiped down and floors were clean.,2020-03-25,user_9772
214,McDonald's,Charlotte,NC,3,Mediocre but acceptable. The line didn't move for ages.,2018-12-12,user_79996
215,McDonald's (Highway),Louisville,KY,3,Hit or miss at this location. Breakfast sandwich was ice cold. ,2023-05-29,user_26178
216,McDonald's,Denver,CO,4,Tables were wiped down and floors were clean. Quick service even during lunch rush. McNuggets were perfectly cooked.,2020-09-04,user_30211
217,McDonald's,Tucson,AZ,5,Drive-thru was super fast. Very clean dining area.,2024-08-29,user_38769
218,McDonald's (Airport),Phoenix,AZ,3,Standard McDonald's. Met expectations. McNuggets were perfectly cooked.,2018-01-31,user_82985
219,McDonald's (Airport),Raleigh,NC,2,"The cashier was incredibly rude. Floors were dirty and tables hadn't been wiped. Shrinkflation is real here. Smaller portions, higher prices.",2019-07-15,user_58260
220,McDonald's Drive-Thru,Los Angeles,CA,4,Order was 100% correct. The food quality has improved a lot.,2021-06-08,user_30592
221,McDonald's,San Francisco,CA,4,In and out in 5 minutes. One of the cleanest fast food places I've been to. Breakfast menu is excellent here. Will come back.,2019-05-21,user_72380
222,McDonald's (Airport),Nashville,TN,5,Staff was friendly and helpful. Food was hot and tasty as always. Great deals on the app. ,2020-02-12,user_62645
223,McDonald's Drive-Thru,Fort Worth,TX,5,"Staff was friendly and helpful. Perfect order, nothing missing.",2019-02-09,user_63037
224,McDonald's (Highway),Sacramento,CA,5,FASTEST MCDONALD'S I'VE BEEN TO. STAFF WENT ABOVE AND BEYOND. GREAT VALUE FOR THE MONEY.,2024-07-16,user_98135
225,McDonald's Drive-Thru,Cleveland,OH,5,"One of the cleanest fast food places I've been to. Great deals on the app. Service with a smile! Perfect order, nothing missing.",2019-11-15,user_8388
226,McDonald's (Walmart),Cincinnati,OH,3,About what you'd expect.  They got my order right and were very polite.  Drive-thru took forever.  Could be better.,2019-10-01,user_82721
227,McDonald's Drive-Thru,Fort Worth,TX,5, Drive-thru was super fast. Order was 100% correct. This is my go-to McDonald's!,2020-06-02,user_34099
228,McDonald's (Airport),San Antonio,TX,5,Bathrooms were surprisingly clean. Great tasting burgers and crispy fries. They got my order right and were very polite. Great value for the money.,2021-10-29,user_36533
229,McDonald's,Las Vegas,NV,5,Very friendly employees at this location.  Restaurant was spotless and clean.  Food was ready almost instantly.  Great value for the money.  This is my go-to McDonald's!,2018-07-29,user_69335
230,McDonald's,Omaha,NE,1,Bathrooms were absolutely disgusting.  Manager was no help when I complained.  Not worth the price anymore.,2022-05-07,user_79993
231,McDonald's (Airport),Baltimore,MD,4,"Bathrooms were surprisingly clean. No wait at all, very efficient. Food was hot and tasty as always. Great deals on the app. Will come back.",2021-07-24,user_27113
232,McDonald's (Highway),St. Louis,MO,1,There were flies buzzing around the dining area. Missing half the items from a large order. Not worth the price anymore. They acted like I was bothering them. Will not return. Save your money and go somewhere else!,2018-02-07,user_23055
233,McDonald's (Walmart),Fresno,CA,1,They forgot my drink and fries. The restaurant was filthy. The burger was cold and stale. Not worth the price anymore. Save your money and go somewhere else!!!!!,2021-10-25,user_67790
234,McDonald's (Highway),Louisville,KY,5,Order was 100% correct. Staff was friendly and helpful. Everything tasted fresh and well-prepared. Highly recommended! This is my go-to McDonald's!,2022-12-19,user_46242
235,McDonald's (Airport),Tampa,FL,5," Perfect order, nothing missing. Great deals on the app. Quick service even during lunch rush. This is my go-to McDonald's!",2019-11-27,user_59288
236,McDonald's Drive-Thru,Denver,CO,1,The line didn't move for ages. Staff was rude and unhelpful. Will not return.,2022-11-26,user_27352
237,McDonald's (Highway),Las Vegas,NV,1,The restaurant was filthy. For these prices I'd rather eat somewhere else. They acted like I was bothering them. Food was clearly sitting under the heat lamp for hours. Save your money and go somewhere else! ,2020-01-08,user_35702
238,McDonald's Drive-Thru,San Francisco,CA,5,McFlurry was made perfectly. Great deals on the app. One of the cleanest fast food places I've been to.,2019-01-01,user_18190
239,McDonald's,Pittsburgh,PA,4,ONE OF THE CLEANEST FAST FOOD PLACES I'VE BEEN TO. ORDER WAS 100% CORRECT. MANAGER WAS VERY ACCOMMODATING.,2022-08-19,user_25880
240,McDonald's (Walmart),Chicago,IL,4,Staff went above and beyond. Very clean dining area. Great tasting burgers and crispy fries.,2019-08-12,user_53543
241,McDonald's (Airport),Nashville,TN,1,They got my order wrong. Again. Coffee tasted burnt and old. There were flies buzzing around the dining area. 15 minute wait for a simple order. Will not return. Save your money and go somewhere else!,2024-04-14,user_63698
242,McDonald's Drive-Thru,Tampa,FL,4,They got everything right. Manager was very accommodating.,2021-09-08,user_57471
243,McDonald's,Philadelphia,PA,4,Restaurant was spotless and clean. In and out in 5 minutes. Will come back.,2020-02-28,user_35852
244,McDonald's (Airport),Detroit,MI,5,Order was 100% correct. Quick service even during lunch rush. McNuggets were perfectly cooked. This is my go-to McDonald's!,2020-09-22,user_93893
245,McDonald's (Highway),Milwaukee,WI,4,"Great value for the money.  Got my food in under 3 minutes! Perfect order, nothing missing.  Very clean dining area.  Will come back.",2020-01-09,user_95274
246,McDonald's Drive-Thru,Seattle,WA,1,The meat patty was paper thin. Took 25 minutes to get a Happy Meal.,2024-06-02,user_98443
247,McDonald's (Highway),Nashville,TN,4,"Perfect order, nothing missing. Good food at affordable prices.",2021-08-07,user_7228
248,McDonald's (Airport),Tampa,FL,4,impressed by how friendly everyone was. fresh food and great quality.,2022-01-09,user_38533
249,McDonald's (Walmart),Minneapolis,MN,5,"The crew was fast and efficient. Very clean dining area. In and out in 5 minutes. Best fries in fast food, always crispy. Highly recommended! This is my go-to McDonald's!",2021-11-18,user_70234
250,McDonald's Drive-Thru,Seattle,WA,5,One of the cleanest fast food places I've been to. Impressed by how friendly everyone was. McNuggets were perfectly cooked. Highly recommended!,2020-08-18,user_34228
251,McDonald's (Airport),San Antonio,TX,5,Staff was friendly and helpful. Got my food in under 3 minutes! This is my go-to McDonald's! ,2023-02-16,user_31007
252,McDonald's (Airport),Pittsburgh,PA,5,"Tables were wiped down and floors were clean. Service with a smile! Perfect order, nothing missing. Dollar menu is a lifesaver.",2019-11-28,user_48910
253,McDonald's (Walmart),Cleveland,OH,3,Standard McDonald's. Met expectations. Manager was very accommodating. My Big Mac looked nothing like the picture.,2023-05-28,user_56583
